Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Price_Encrypted,RAM_Encrypted,RAM_Decrypted
HP,1.9450899171743783,8,256,16.104081563629077,4.201716131005608,9280.14242169389,a27db21618053a407d5fbfbd3b2de770b2fc319573362233040ae7dfeb4c1ae4,gAAAAABn1x_ldRn2B7jK2QytlSRy8ZkTcSPny28Amj2j972qENtElX0dC77bwHLm7MstylotHeWjXArhtKlmoMYm591Asp1H_w6H0wfgFHHRT0iNi86tl-c=,gAAAAABn1x_lY-ao675eW5CVGMaig_swsBrFvXzmZH0rwCxgJi0Q164wNYUrd2rXxXOS2cjAO2YlqATBpEtZIuuRNMocZh0B0w==,8
Acer,3.902675793673638,16,256,16.891434188459236,3.039676279449643,9701.0888184533,bbde0b0e06d394ab7adedd037517b9d228ed50f60ef5ad08ea0972b502f45e33,gAAAAABn1x_ljsaFK99O2k1jQ-LOH3ydKt39L4zhHF0YeM0QA9oQ7anIt7BJhcKrDH1764FVLBiAY4eeFvKr7BhrIShZGAiuKQ==,gAAAAABn1x_lpFiEECMAhzz3wrSbK9Y859soey04H7bUYbSUbC4jfckihxSwayc1pwT4tn50iSJi4_Z35iWnjarBRDCnooJn2Q==,16
HP,1.8716568193827825,8,1000,14.767960295624588,3.2231473119956755,31673.696226693915,22ba3653004e951c962d819e13fc31e7d6bfb035481cc4950b4be42db5d3b72f,gAAAAABn1x_ltVwwe1Or_0gxcmm1Txu9ucb31H4LbVNpYyjupGYqz8CKpKsMsn6gpLWTeBHZK2TMW83DIYVx5M2jATPdU4q0Jz3g-4khvuO248gGbB9g718=,gAAAAABn1x_lU2izHYcQDD4wGNgtToZeYl4mOY41ul9x-k2LI9IjPlrMlVDuwysZWH5vGql1pZe48mynHCYfFz0RvT8vTaB8Vw==,8
Asus,2.5365603093175597,16,512,12.485060438842472,2.376696735911754,17493.650157480613,d674b51c6939f11c2dc92e20435862032b53f2996bd5d2a299524f4b3dd48c66,gAAAAABn1x_lxfXFX5lbbfTjHZN6zfb98-bDUUumvI8BHrkcS3VMa_FnRcySfWqoWe_3fNeTXqdOXYOpyePmFi8qIUAdKRBCNpZmqyzPE0zZTzOQVJPtU3E=,gAAAAABn1x_l8oU45s4A6FlUCCMtj9tqui_8xCEXCgiyTEQ_lTuqqKvYFIxS0XgwznerdXPgb5SF3ucioSjGP-s-82_UccB8yA==,16
Asus,1.7133741701966096,4,1000,11.976890298061182,2.513884873465011,31339.159741904798,7b9ab7fdd436c71e234f4b0804d1867caa814bb8a2d025f96e3201cafb79ac97,gAAAAABn1x_lsJ5rlmvA42JVqzdX_aKj6odrlX7VVq50rO5PdlSbNtwaJIpCnvlWHU0bS8CLZk3adi_t5L3jZmB49n9OOBcn8-it1iriJiuScYE1b8y5jeY=,gAAAAABn1x_l3I3kqu0U-aFeOHDlItUt2jINH3PTk0Pl0qNRGYeFtf6YcEap7CE3QKiyv6GrbY5ReZx7AI7Eu530Wrh6XEmUqA==,4
Asus,3.992185629614868,32,512,12.121486643650767,4.482069664478437,18495.180974797404,e4c0eccc82a4ae5d39e32e2df9e219a1b52564967207448fd6775af2be274a76,gAAAAABn1x_lGFH5qycv5Jz04z25TIko36jISkEZ023g6xC6LgsbJcPbQ78nEDodI5YnU_YHT-cTZjhBIA43f0p1ZdK8dztyGACAqP4Kc9NVjnBBVFHu8OM=,gAAAAABn1x_lrtuDrGYwo_qbvTAfit79AK_5FNda3w2S9L0mz5gQ_GmwM8hnPoBTWIhjK8VQ3_jN_fU5-LQfEJrq_bvFkuIOsA==,32
Asus,2.7554875258281064,8,256,11.118773950083526,3.754515895066646,9140.170447550205,225710a29632b67fea7990ee9ed84a4e4e48352d5381039dc6e6fe0c3bb33e6e,gAAAAABn1x_lzM-xuGLbiWZlGH2kv1WIWvjP6oVvsB7Rv2DgeDYNhjuCT-fUgsuYG97WijWJ-ShrHHP9M8zS-Jy2a6J1CE-jtLZ9FR-210NV1H7BIz2I9yg=,gAAAAABn1x_lrWWaFHjQoWXcyXUBMr4EHG2DoFZyIrMg2X-Y1zbdBJi-Xp4D16rlV_2H0qrrcb-KtqxHfwZ1GAsiN_HWqzAf2Q==,8
Acer,2.988462543300109,32,1000,13.344092665915635,3.0125973976514566,33151.04094220564,b1ef176c4572e0170fb93124048b2047d23d3c849c81c0203776b8ea6f6fbede,gAAAAABn1x_levSq0WJo7JxV9TfEKEtbaAllFtkqWIGoyAGwykhw3MNNr8095Uky_xiR1yp5Kq4vTQtKB9BhDPpIklUZwlMzydWPbK0vsRcFySv987H1MjY=,gAAAAABn1x_lsiuZPwZ8x0Vh7Vdcl6IQffvaj7nAHamjJO-0nufB1qs-bl2gwxiZzy2lgc-ZVd-r9c2y7hOgYZof-swyym61PA==,32
Lenovo,1.6676911934710688,8,1000,12.148566082997256,4.408553626986638,31612.05196824762,0354f953b048f2b0ca9257c200c6839eed0ea69b224ee21ae5f2053dd3a5b518,gAAAAABn1x_lwwTa_DqG7agXBKnc6G6gW907sfaBeMVFPo8mfVkouS9sJVfYSrJHyS0WZ3r9OXg-1Hb6-CNgpJ9C8LBtd2w_M4UPADTp4TzYLaEtdCTCOz8=,gAAAAABn1x_lfCFg4sRZ0bnU0MLAZoLr2x4lhW7gUu2IIV8bR344oLO-65k-CktyXPE_4nLWZ2uI4gCsNHNPhXLsT_l5XkomaQ==,8
Dell,3.3749011759979446,4,256,13.469932762740214,2.739559716913949,9081.898737916325,0a90846b3fc305aa8468f273da1505bb48c6bafff79b4247f9e03b3dd6eaadd9,gAAAAABn1x_lMJgV8GKDtZh-xxOIcfdQIurqsIImX5Q9pGaFiS1-hmGbQrxLQzW_UUkXRmBZjPfvZtOWkrVkH3grVBSyv7BGGJx0NwvGFUJxtW2iZXi-OyM=,gAAAAABn1x_l6_WNxLFwYPOsP17D6docVIMdiNFXxADebWmVA4E6vh5t5h41OIsh3QgRLCRAwprbl78PW7Xt4cMHcWRV7LB7Xg==,4
Asus,2.0247639827389645,4,1000,16.60996659103259,4.928098095800611,31650.730149513987,614983389381fd693735dde442db9a529865f688609b09d5f5319a19c20bf6af,gAAAAABn1x_lrYcz90PH4K9t_LsvPlv8CYNW7yH57qbKlS3cQtiiouxSWCvKDb7bXfMAkB01Af9D9v5tdFG-6kEv0PSZSOWQUmEJsZ0YGCppi9hPKyiS244=,gAAAAABn1x_lLOVK3yoroicKLzY-_2BmPBSKs9Zzbxws50vJHc2CwkHiZbmdwAxY0m-lq-y99Vkly5ItsKbLAqez0xW7ctKZ6g==,4
HP,3.745135723601784,4,512,13.58324125704314,3.0344528232385093,17076.68132855591,715ab6af09bd6f97affd6417c333ea288c3bf9b800c1527eae580cbddc6625ec,gAAAAABn1x_lO-ypKLlNbO_zuycHxZrsXkuN44_xi09bAm3QOy-f7KdBa5trYR85uJqzCTR71llHQnYOmjDEjbYqu4LjN8wem8FfN6GeRZoJcnv2ZjaCwQA=,gAAAAABn1x_l26Pi1AtYigPDMKW1Z7rMWhSWs8_mXR8Wfn-NCjbkps65Y4_DLUf3BhAxyf-YQv-rcFgDeWC_1FCEo83hR2v3rw==,4
Asus,2.012849101205018,8,512,16.267906981909007,3.0119328624536825,16983.63602188368,f548d6fda2807e6f817bcd89f2f4cfb8e083336e2123d6e16e969aa544f820ae,gAAAAABn1x_lXbAVcwVLGROkn7WaDFSCgiY0tnrrcw9fImHKpIkCoOgBYK2Df9GvhTgHf4SI8wWgvkLWZVL5mNaWWys_JM0AJS2Y3N2xWDOYF8R1GHB5-Hs=,gAAAAABn1x_lrPAKa8KKrLeLWJXR_ujvP1gbVdJnKJAQ_XE0_NM2zm8hZ_eCgt2kBUTuNGfd2tLVaNzKEujBf0LBSvYp4R7bng==,8
HP,1.9767193016591664,16,512,14.633028599695258,2.9357357166101155,17283.3760078759,b1c24d6e5edf865012374ba27fdc3b06bfc00f40f65779d0fa051525d30bb41e,gAAAAABn1x_lUuwVZVwjA6NCYiiqp7xHFQPbbEati-WM7_n3COb7WnD7eZzNb9zmr4bRpAMeGoNvAJY5_6gla_TvletHXLusnu7agJZ3Iq3c1m1BqtsSyMA=,gAAAAABn1x_lw0HpbWjTrursX__TcZ_R_3pB-ri3P8vrCN3SKxvb9WuxsbaWdnuuZuKbO2RVTeQWTIzpSkh3RzaQBNB2XeoiYA==,16
HP,1.5913741696202373,8,512,12.482789327968352,2.366334547772864,16788.668595688672,9dfc9bc2bef829ea514ab53d60a31bd8aa1c8b10e3bb06e943c2b49a46bab602,gAAAAABn1x_laT9F3112KcHC-pQKiWeMJ_eF9Ih3Od564hSm1WaxNelQNqcLyWk12pwYbunjzhRMjMBoA2WH8QPR75srftWjPISZ5B6j1KMtPpW45K0bdyI=,gAAAAABn1x_lq7vFMl1wMPJQfCtCDecTWkZVO2FMTfnJqXfAPXma2sUzPD-NAyih45NpTwaUJiqpc8Y6dM1br9Jy0zDZXkpqyg==,8
Asus,2.680167362774998,16,256,13.13512855555527,2.333411441996037,10029.5817669081,622b62ed7442411cad0431468943996c38112fb9f383fdd4e1295c1d7813265a,gAAAAABn1x_lv_kdL4rDaGsYe4OKCjn7HmCixP0_1SM0sY99Pi-yfme3JK2P27Wc2Sxv2mOFYc7IZztUISPYxzSMO-3y_jZ685oIoNjvKvVxpSwMG_G9xhY=,gAAAAABn1x_lrHobyhnDCGCWdAOxt8cH3EKVmNUywCnl4yE2UIc-wYLj8s1fR3Tlbnbc5oDWrpedwVVKZ5J9W8mdjwUun8sXdg==,16
Acer,2.912102833156541,8,1000,11.503517214928577,3.94431510360237,31879.66275681356,c1f774079d015ff6aee6f4bb89a22322fbfcf8ec1f630403a37f54b16ce1ed95,gAAAAABn1x_l4glY5-7gQSMBcd0fsRfLa1iFil_ixzrNzxvod9npkoaVFLvgGkBocuYbENz0SPiRuUSbHJ1CHws0lWFUZZE3i_SlNmZoPu0N-3j7GJby_Ho=,gAAAAABn1x_lJS_xOHj-o2dz50TkeoklXsR6nQLR5bNG0dl_5P9wuUdB8ABq7Jhx98Oztj7zakkNQuw71BK4SmmVYF0H2sYPUA==,8
HP,1.664271598570881,8,512,13.000775561576065,4.625354133674141,17008.985706336844,062f53172a14c70a4e03ad022cd777e46473b50c1d196d0eabfe46a3ff85edb2,gAAAAABn1x_lLALtYd3WiYzrH0aEyeqVvEdHib-jrX0oa3CVkJnTKojATLTkyLzJIE_xFBJHmHpuhSYFK5Ilqhvc68pLcDr1P9ikqEJgEexxHIv2s9EJcF8=,gAAAAABn1x_lTts4DX0LCqgBHzWBPZOVlkHYJmPt68LyNxjHu-0MbTArutqmba57wp3BepRVl23j4eBQlSBIY0MCZBw3sauFjg==,8
HP,3.4388190417375264,4,256,15.065245673021204,4.37156153081502,9362.265977008854,3306bd30ea787e112dc7528cf7edece5886d8ae225596750d7a1ccbffa2a9bb7,gAAAAABn1x_l4CnqQzMYt6Ev-DK1OuQKsRiQawizJmNaxB_CbTtgiNStG7-4q9TecPSHKWgJMWQ4giydb9I072Pdt3ppKx-XJzi5pHVoSfqRmmsXo6QQmMk=,gAAAAABn1x_lsDSbKGE3agzj8OXrDO6mEK3q3OB5HyzpbE_uETNkDY2ErL_IoVG58xaks9hA3tvEPJpZ4r86BDPiuD3Z-HzFGA==,4
Asus,2.6332220868700693,32,1000,11.432666557576612,2.4233227820640533,33008.898865411786,807a3efedf2a8d1ec12c8b5457db839f97ffea30784bec3f771fbce6bdebba26,gAAAAABn1x_l87I6Hz7lnB_7IRDm7sOcGkgTmTJyqQCfZUjyDBAQdycsOY5j-eXg_pFiXRprk6h-MoAUFAo6tFkCm0-QCuWUGK-x2NtED8jgdfQoIROFGrs=,gAAAAABn1x_lodq1I5rulR1hlQUYWuOApotv2AfBLgt6RQgG1dLfo0jvcagxW76M0phk--mGajDT1Lu6As44HJ0vbQLRVVQR9g==,32
HP,2.81097567331895,32,1000,12.232408450868176,3.636746365376199,32703.61322521928,35682899c7cd6dd243e0568d5817a9d8ac4b9991e19883f08e553b4af62924a4,gAAAAABn1x_l-_jV68i1INyaLPTbwXry0l08ebtYWPa60gKNm-UAtxi1zLjvylMWcGDeUHax4WDdUF9p3189AZeX9DWtNdpTe4-W56pjdsbkb9-8I1I3uCw=,gAAAAABn1x_lIGUuwRVtuE34sNkP8ZWixouDtK4cUCj7nKLYh6wTwZb4TF63hgyg6fIK9mLUco6dD-QZiiJ0-GrYMKCCIGrX1w==,32
HP,2.60190686734557,16,256,13.288646248479868,2.31677463792992,9859.675147759026,ce15ef74e93b464cdbeb9fb8c204afbadde6c8cf574f1f57479a04e351822227,gAAAAABn1x_lIDzXOPd8hT5Hd3YXaR1xY1bZWxQ7ITdiP4LSMzgyKjvuz3UKId45Z0FkubLxGCfawbxlqVvHt09_7MDMNUNYnhPrbd6jtcl8Eg6OpSpoiDQ=,gAAAAABn1x_lkiFnGdT3BVIGLtIF1ZSvEBkyVHICR_rnVl3HHy1U_cl8k4SUrGEZUAFwleO9dZ9clwdzdvOiWmd6UANdtfV-Hw==,16
Asus,2.501907652188315,32,256,16.892297222095777,2.135883930839232,10566.171029177392,0a989e605fd187ba3ccc05178f1418cf04b2e3b67a12d501ea38239df2cf8b08,gAAAAABn1x_lZR1bur2nYVSq4NsvMjRWmNDKPOqURB2Iq18Y3b2nM2csgwviLkuSc-kjtPpDaKd_vIw6vvXnEkfs6RZrLFBhO2uLdSNy1bOJptrFA9GKlwg=,gAAAAABn1x_lbwGm0Xl8kqU61WHWG7UGoEly4B490azLvjCbe-uqqxf4bTf4ItTKPL2XuKrcurI0O7DePsg7wWVx-4Ue32NpUQ==,32
Asus,2.899100828270545,8,512,15.709170937753282,3.969157578154302,16702.35101114597,139aa2f04ef9de9ae2edc3ceede8d27742def441c9a98a5d31c17f0ae9f13582,gAAAAABn1x_l4Su3zAn7amBqgRe3MasEvO3h4VE-8fD9n0BrDFoBoUK1khg5dvwF8_0CGltvAHrzJwjGOr7u9WZyurvUW9-Nv5Te6PWH_HSv6U-sYG2O8k8=,gAAAAABn1x_l6IIBCS_qhqusblVYnxebn3ifAdGN1NUB7jPAA2oyvnJFsiakkn9yKYBkS36qNzSE7ukHOQ79M3gOYxBbmKZsag==,8
Dell,1.8881006148267807,8,1000,15.400920478952624,3.605457001041051,31232.363630769603,3791a3e8e55fae671ad15b4b551125a9cc87014d9db2c9adb4d7056037e10820,gAAAAABn1x_lRhCRgrEbD0uAuBJFnjMwhf5QtAnGkEXIcBt1GgP4meK7x-aI3SSDipndBgtzEGs9dTj0qrfv462Rkv3h7i8H57fOHlm2NXAVPymqts6YMs0=,gAAAAABn1x_l8X-5rzw57LNjlpwK8MCxV9ZLNMhptW_37jw1KnvNmj_F5Vnujpy50Ox5QDqgNHOawkqXfc8RNpXU38pOmCkIwQ==,8
Acer,1.9548203262381776,4,1000,11.697145739152676,2.2460710556344123,31169.850513456506,6998ae515775e0e06e307ca5f3694df460c2c09ef3aaeba915f62c270939c356,gAAAAABn1x_lcKX9OYwwSYnAkNYn4q5Dgr8ayexlDUkrBFDrN4yTvL9ZykesalN0Xz7Bx1Hk7j0wzxvO-74MBPUaI9j0K6qPAzoWsWpFG8BBgroRBMx4PkA=,gAAAAABn1x_lseHTDkHZBC3VdM405GtXg69VslWTuqLu0AxW-ULNuVa2De9X-9Db7UIaUJ9zLoXDkjCeEfNEOLJWVXmqBQXXQw==,4
Acer,3.654464052533793,4,256,15.685975361689948,2.104817739217965,9486.59493721812,bfb624794ce07c21bb3672e1980117ab96a5e460b53e342a84fcd0bf04277bca,gAAAAABn1x_lWAJk3LBtV_ik9W7n68gOHv18q5JbKs8PNGoVJdVPoNBEr7BkaO8NZZA4YKrvMuTKav2LPCfQxW_pBeUmJbo7jA3p9KmUfpTnMghkyZYasTU=,gAAAAABn1x_lRIntSF_j2-UD2rET9y8Nksp8Y5wJBYBLHxm86eh25mupeaPHZffUJD_eWSPmzPHOL6K8PoLw5MwNqW3L9kAWTQ==,4
HP,3.8652886553340817,32,1000,15.71161286909609,4.969269240228003,33005.18133837966,2c3786b7fd02da7603cadd9ca8dbdb7f7de10082f997082720e357fe157830ee,gAAAAABn1x_l3uW4g0Q6zJmV-IjbRLqJ67xgHhte8fRtT61elaFO6y2MpLaA-UhTKNhmbzLzAxycKtiTFCoiooMVqAYU6OWl0sjl0zxwXo8rotknv5qkjVQ=,gAAAAABn1x_lhr4m2vlr4v4VC0jFFPxNZWqUUQNr830HfWR10jv8eBzyWMautJdU9ptkTiTKlq4s96WZapr0gWvsfnOh1aj9bg==,32
Acer,2.4332732906993826,16,512,14.60661617374597,2.090063996447216,17299.66299417338,95844f4372632ab630ad5c133f2ee09a81f4a163f114827f161ff7cac1c63193,gAAAAABn1x_lBn1ibgFk02CRtg2Ngu1Zl3BUoAoOTjBY3v1jyKf047naasjpxGUpcvjC1Iz8enD9t-3e3sXoOkDwWzhUl6OZg0PIkjrSWSvOUY7KD2HIVI8=,gAAAAABn1x_luBU6uOfL36P8YgLaDzjmgFhiI-1gIaxy24XfsDbcgJvO6Zauh8Y9_NHgoyFrIg_VxBUoauhylBXT2UKvXekrHA==,16
HP,2.1768616828588847,32,1000,16.94217069199023,3.333584759150479,32993.53208719504,47fd110e23ad02795bf6de7d30490efb27df698ceb9596b6d03185ba1bf4c219,gAAAAABn1x_l4BC0JrfSoqz5B-glFenGJpc9KFGtaVlNxrhlr0CTbxv_xbxd6kF8Dkh-XgDTJBhhyiiHGaqqmcaJfq_fJ-rpMvUhlA6xWmHXyIXmZtaBWLY=,gAAAAABn1x_l-7W1uOARtTo7hqsyyL2QjDC82NjjG-1wKsW04MVp6Kp6tH13asmpwuWo_C96mMAGLNWPQ4EuIk0I_KjohmerYw==,32
Dell,3.1099988580975397,32,256,12.951523435547312,3.513857073823087,10514.889245702288,85a7d92df44b9e5b805cfbc1b2140e68245e9192e8de8ee4cac547632894a173,gAAAAABn1x_lTEvAFrbBrqkP6op2wAkJARIvCJrspjWv2mDOEkRN9iFvDOyu8K3cm1W0NA2MMJEGUAllj3aNvT1swT207brOgGnkJiQo3yxAnbkd-pHvEcQ=,gAAAAABn1x_lODPuyW9SElcanlfCCh-1eKOzV664JWqHbdEfb9xzvORBrUn1pcVFIFacgiVXptN9bIxdrGNHPEJA1xJRiCvvqQ==,32
Asus,2.5218354277452413,32,256,16.64763468945111,2.351840443401336,10859.96282331094,07f71782a89a8f3d1e91827e1b3190a85be4415ea741646e8408ba05f0b9d406,gAAAAABn1x_lFsveWNLDdiGPyzBdcPPIH2VUrikudUHTZEzKGROzIgQhGq-noE8kHyg6ywwieV1gq7QmvYPKGLQy_0_0TEESfkMWNAu5Zr3A8cu-ZZqtLPw=,gAAAAABn1x_l5zgXkKhDZcp96lNeR1bqwefQaKFRYdlIJNFY9TvAa_SOEGn0tR4Fx5YCCL11Fi5r34kx0LdurOweJ0KWLzCrxg==,32
Asus,1.5634658891508622,32,512,16.488386689739023,2.5071853353191487,18310.41380623579,99bf3d6822135195e2f3a9e909beb3a26823ec6a24c749645497e62e8fccaa7a,gAAAAABn1x_lxHFk7L4svO0aPhWG4FHf3DGS80W5_moQjQm0uy7fayDR5PTyppfOJd5Lzg6tkMU9T8QfFaEfIsGNp19FbHd2wwV2D40kW9WN9GY_E0sk8zo=,gAAAAABn1x_lMmFJ6UjXz2mwsDftxJ1MPsajUB8m8Pkb3cVqFnZ5P7ahyQFC005nokkgfe6sfqQx26fFMLVYB-vbKqvSzxosKQ==,32
Asus,1.890381493415476,8,512,11.068883958496269,3.0554150192310576,16833.276091774973,2431273a8a14e72790b9a0f6d4ddd2be01134130bd9701da8b365344e483574f,gAAAAABn1x_l4OpqVH-E-wpMzcpBTmIa5F5HFcPL3O9cuV2AxNShhcd-mnUlRkaYoTQiAbtmSxkw_njVwLUCyii44XucPGwCgKWUzEPLkmiFE4qr2be-8hs=,gAAAAABn1x_lpsUhPWe9sEi_ZY6oZuOYuij5PmQMQxcSgsE2slfit1ILENedWpuHWAecrKvvk3OerFvmb_MPYAf1NeSpCSGSzw==,8
Acer,3.289930572118494,16,1000,13.700699158848868,4.285027628640988,32339.842111645936,3ed4ed3d609b1b62b889702d607f854e79b85c2e4754878c93be6e9086f1402e,gAAAAABn1x_lwLOHAeUtO7-HtsGHs_CY94jo4vlMxi9CsemXO9UIlgcuzmskTDx7OH-DvZ5TeQlWGFuoDqvnBkCPs2ohAHl0Gay7SR7780V9zEI-RGEujvk=,gAAAAABn1x_lp93UDTFFx63q-5lFWBNfKTz-gaIt_DGUl-_1ziQPmUKxuqF2ZBcHzcFsdT-cdFHxIELIMoWXHh9GQyzVJhNwPA==,16
Dell,3.1473098547753784,8,1000,16.86262539830944,3.5212472721808004,31954.95009707073,801da349cb470e2fe174d2388012131b4991f1be9b6a81c42bf866eb408213aa,gAAAAABn1x_la6h1QHZIMYGxqLRoLP9tMhzIXpm6i2k-CgfLUMbYGQ8kVHISUqCVv2dpvWuxl9NDcJ3wYuro1yG80EM8F16rVW6nVd-BZVsqKQB3McndVsc=,gAAAAABn1x_lDj75FE_-XvOC6vdNcx2N09b3_hNKzxQaE-bfoh75deKg24zmKueVTYa-u0yZPqAqUQRsnyQkT5qrU_elhAlA8w==,8
Acer,1.5677399812587087,16,256,11.618728174448457,3.9137056236588847,9437.652448312245,9f829dd9992648f58f12ccccdf4467f48bda4e8f1a5f8c7389cec287f369bb90,gAAAAABn1x_lrvha5GmGS1MVlCPGRNcEjcyHMjCWSb_lh-PM5kQnBscyklRt1o78j3paLQln0W5PRTR1b7V3-OuWuvQLT3QL8lGoYnJAhGCB-zolxJo6icA=,gAAAAABn1x_lOFZNQHGEbmo27aBykKEguVrYHfkMtHiJ-6tGoiONQVSiXTTfP7TCzqRMhITJEYKNB6K20Rq4SLwPfBEGQ319HA==,16
Acer,2.054930404832373,4,512,14.286708166299915,4.9555236652720245,16879.49194023418,8eb4298287363d50f725311ebbcaacc7de70aa69ec9fd2dac4f27334ce6cf041,gAAAAABn1x_lX_osoWwNrCax0FdTgRget9afAQF9SPWb2P-VB8uWKtyjSzpftUUceURmdG3OBBkK1MCBDupVGquzXgkaQbkYtXttGvaftk3Fhsb52p6bcM4=,gAAAAABn1x_lLNwLLrJXQmh2mPChZozSnZTDJgVk_zIcsbXJQPDP3wi9wyPP4AW-k9h4gj1lKnWPTfn6me9JKNJTerLt7sAyvw==,4
Dell,2.0776869914701788,32,512,16.873745042246625,4.304016305939629,18371.75254715768,66903f2728834bb98c78463da9c1fd6f885a86e2de77448ee9e8591ae5b8bf85,gAAAAABn1x_l0uQnBzdIRzJXcaexwZ4R27py8kNUp_4xl9qnERxkQWNVJ8vAS5_Cyqa5623dqSmr2UwSao5O3ThK-0ijMaE620fG_J6AKWY_wX7rxnCKeek=,gAAAAABn1x_l35Y2mv8EjZzhzNDiD6HHWuEZnPr1Wo5hXDccuR4DiKJK_mGOnmMmUVvS0tv2YxKeiyyq3fuN_tRDlsJX9-vgsw==,32
Dell,3.179731858996821,8,512,14.332972544635162,3.3030844944236533,16959.08793158975,c07a1089f59547891acc44fab9455d13f01eedbc94af9d0e125447e98343bfb3,gAAAAABn1x_lOwtJ3Se8P_Qrc5okDLMQYc5dGWt0msC1cba6cfb0zCCILswhqbmoDfeX1xGlGXldfQHdqaFrE6D7Kn4l9rDE1XqBJ6ektEGGRs8wn7fWEWc=,gAAAAABn1x_lZWjmvbIgpfZ1QnszevMe76Rmx7HCgkTvf-nrrWmLhfIc41dFZalZONMNEG3rv6SNrCAMu9XMho3pOQvpb0cxMg==,8
Dell,1.5492763443859103,16,1000,12.138891817832937,3.3393257653896464,31849.94957524409,c89f7e8b42a2a82e7a3bd08bb896701e61d64a33ad6b5da331df50206eed31c1,gAAAAABn1x_lX2yQVENce0BZgqwhzAYKbGyPn7yI36wTSCEbYJJPk2OpY12kxi8bSlRe4HuT1aarsCs94wU2a7C9dOH1gwtUY1DKc-bFEO-QfgwI8RiJhf0=,gAAAAABn1x_luV95G_nug6ms5D7Gn4iN6VTCHHmt5FbJ6riZwOX0CA9eoJKwcGH2rLbBnSk2WY-xMXO2GbEgu7ggR9i7QLYXdA==,16
Dell,1.760271454961435,4,512,14.493099380555538,3.856316231123015,16691.8538808074,92db7d1a2c1a938f50a57f3cba5f70925540d9eb2e42c5bcd8e3b0310d9951d8,gAAAAABn1x_lZRVSMzH-mXS4lvBkB-LxUwp7wvwwKncvTsVsXBb_6yPAWL5Q0S92F9z_eHu4WPzXonbo2QE3vE1u2UQSjFr4WtihGkjF9d8_peDKNy6L0JE=,gAAAAABn1x_lAyfvISl-BusvZZ44FQS482XvEX9lf6-UEQOX3bKQDPHcVgawjfbTyeb1GZMI6ImU-rRutjiCEg8JK1R0mGPyBg==,4
Asus,3.499790213432973,4,256,12.22664344369728,3.996095625256713,9454.453848798114,ce12b68c6979962caf809ae596bab8bac28e517cae9d77f274fa5374facf41ee,gAAAAABn1x_lolugd-r16Atl80tn3_VSh3b1-lmSm6Fhk_Z2iP3VH_-7Wg9oq-5Seq4DI3exha5Cl0CMb96mChC4FoAFrnyWDZxby0hKyBCP9CY23vUgCm4=,gAAAAABn1x_lVTcAvWpZE5-s4KWrNZQAINRZxrmnViLLj1K0GPkwLJGT9edAj-QxnUQkQ1InJhAf__b2UDGkahZaMiOn4GXmew==,4
Lenovo,1.946361655135834,32,256,14.118225577366903,3.502132777510014,10327.843844709536,56f6441ee343b0caf5d7139f8ca08bfcd64d0df5e4d2669f295bcdedbf0477d0,gAAAAABn1x_ljwccffMW3srB4ESYS3iZkpFi6r_pnOm60KHIK28DMd6cZFpoyp8qDiWg-qXnPIItA2_xFrXngRpIbiwUDNVh7X7U0yjF77bwnpDwX4H8Kc0=,gAAAAABn1x_ldC9YYgDvWdwsEzfsv9NtLcKF8LK61aX_W-lsQDLX-esSEbonoZEYKxjG18nPo2kHIwlb8ywnmi1jZQd_BCkPEQ==,32
Lenovo,3.131865269629687,16,1000,11.444253307474089,3.93458366844494,31996.360216835685,ac531153c1212f6b486b3f1062c74ba1090d614abe52441710624efb7d2fc60c,gAAAAABn1x_lgJTQFDafF2gXmcLGBI3reuNihumigMAMD9vTzGmiLbm2_QOb8t8X07P8sIsdKpWd_HWlivCnuzeQ0c35I_LY720cY5LGDTSAKah1EP3yGo0=,gAAAAABn1x_lWTyDfnnDQMcMY_au5hCXitPbJxqP_o2NxBx-JAU0322sjZ63lWOgQk3rCWBAv4LoLE2ZMe-SHTNeCWckgoVXIQ==,16
Dell,2.095456952616816,8,1000,14.632896015286429,2.070597483242296,31624.8432680589,7c8a07be1b22cb0b725c97c23bbaeaa28478702c72ae1e31581fb86fe7d9dbd8,gAAAAABn1x_lJ18D0IsLfkjazHJgj1p6NoBAQNb69zfRQ93RNYu3cJR5Qu0prDg9SQe55EZ2MEgqIvTqMqNKl16WsHIaqM-vDLwbeitK0vBWvTlDOgEtE0Q=,gAAAAABn1x_lU0GuyiBJUJdjDajoW37GAvAOcAcX68TrVbeE786DZm37AUVFIceBhYpcLrLgUzVD4ichcV8ZuelUAircWWROfg==,8
Lenovo,1.748603481898363,32,512,14.10073963476895,3.2888685916905325,18295.118647808857,1ee41c9b5afe6f4b22223c06be290c266406071fe11f2619fd146c5c36e52ee5,gAAAAABn1x_lN5BE10BxvnM3s9zQWPMg0jInX7t79vQyIzhY526MU7YyMyk4wJBVdWJC6YPIRccJT-T_daPFEA8n2S29yNRyRpYukwPlGVv7jNxSlA3-tK0=,gAAAAABn1x_lfhwc3xPPttYN1HhEcHpwOcSmKSxB_jWk6mui5bilCs9QKv1he9SnV_IUOyP7wKeZfBKKC94inHSIvnJeb-XVYQ==,32
